text,stop_flag
roman,False
emperor,False
but,True
charles,False
vii,False
holy,False
roman,False
emperor,False
were,True
austrian,False
archduke,False
and,True
with,True
the,True
acquisition,False
of,True
the,True
land,False
of,True
the,True
bohemian,False
crown,False
and,True
kingdom,False
of,True
hungary,False
crown,False
land,False
in,True
the,True
habsburg,False
hereditary,False
land,False
became,False
the,True
centre,False
of,True
a,True
major,False
european,False
power,False
the,True
archduchy,False
s,True
history,False
a,True
an,True
imperial,False
state,False
ended,False
with,True
the,True
dissolution,False
of,True
the,True
holy,False
roman,False
empire,False
of,True
the,True
german,False
nation,False
in,True
it,True
wa,False
replaced,False
with,True
the,True
lower,False
austria,False
and,True
upper,False
austria,False
crown,False
land,False
of,True
the,True
austrian,False
empire,False
geography,False
located,False
in,True
the,True
danube,False
basin,False
the,True
ancient,False
roman,False
province,False
pannonia,False
superior,False
austria,False
bordered,False
on,True
the,True
kingdom,False
of,True
hungary,False
beyond,False
the,True
morava,False
river,False
and,True
leitha,False
river,False
in,True
the,True
east,False
in,True
the,True
south,False
it,True
wa,False
confined,False
by,True
the,True
duchy,False
of,True
styria,False
with,True
the,True
border,False
at,True
the,True
historic,False
semmering,False
pas,False
while,True
in,True
the,True
north,False
the,True
bohemian,False
forest,False
and,True
the,True
thaya,False
river,False
marked,False
the,True
border,False
with,True
bohemia,False
and,True
moravia,False
in,True
the,True
west,False
the,True
upper,False
austrian,False
part,False
bordered,False
on,True
the,True
duchy,False
of,True
bavaria,False
stem,False
duchy,False
the,True
adjacent,False
innviertel,False
region,False
belonged,False
to,True
the,True
bavarian,False
duke,False
until,True
it,True
wa,False
occupied,False
by,True
austrian,False
force,False
during,True
the,True
war,False
of,True
the,True
bavarian,False
succession,False
in,True
and,True
incorporated,False
into,True
the,True
archducal,False
land,False
according,False
to,True
the,True
treaty,False
of,True
teschen,False
in,True
the,True
course,False
of,True
the,True
german,False
mediatisation,False
in,True
the,True
austrian,False
archduke,False
also,False
acquired,False
the,True
rule,False
over,True
the,True
electorate,False
of,True
salzburg,False
and,True
the,True
berchtesgaden,False
provostry,False
history,False
after,True
austria,False
wa,False
detached,False
from,True
bavaria,False
and,True
established,False
a,True
an,True
imperial,False
estate,False
in,True
the,True
house,False
of,True
babenberg,False
duke,False
also,False
acquired,False
the,True
neighbouring,False
duchy,False
of,True
styria,False
in,True
after,True
the,True
extinction,False
of,True
the,True
line,False
in,True
and,True
the,True
occupation,False
by,True
king,False
ottokar,False
ii,False
of,True
bohemia,False
it,True
wa,False
seized,False
by,True
the,True
habsburg,False
king,False
rudolf,False
i,True
of,True
germany,False
who,True
defeated,False
ottokar,False
in,True
the,True
battle,False
on,True
the,True
marchfeld,False
and,True
enfeoffed,False
his,True
son,False
albert,False
i,True
of,True
germany,False
in,True
the,True
habsburg,False
duke,False
rudolf,False
iv,False
duke,False
of,True
austria,False
in,True
response,False
to,True
the,True
golden,False
bull,False
of,True
already,False
claimed,False
the,True
archduke,False
title,False
by,True
forging,False
the,True
privilegium,False
maius,False
rudolf,False
aimed,False
to,True
achieve,False
a,True
status,False
comparable,False
to,True
the,True
empire,False
s,True
seven,False
princeelectors,False
the,True
holder,False
of,True
the,True
traditional,False
imperial,False
archoffices,False
cf,False
archchancellor,False
however,False
his,True
attempt,False
failed,False
a,True
the,True
elevation,False
wa,False
rejected,False
by,True
the,True
house,False
of,True
luxembourg,False
emperor,False
charles,False
iv,False
holy,False
roman,False
emperor,False
by,True
the,True
treaty,False
of,True
neuberg,False
his,True
heir,False
divided,False
the,True
habsburg,False
land,False
whereafter,False
the,True
austrian,False
duchy,False
remained,False
under,True
the,True
rule,False
of,True
the,True
albertinian,False
line,False
from,True
duchy,False
to,True
archduchy,False
on,True
epiphany,False
emperor,False
frederick,False
iii,False
regent,False
of,True
austria,False
for,True
his,True
minor,False
albertinian,False
cousin,False
ladislaus,False
the,True
posthumous,False
finally,False
acknowledged,False
the,True
archducal,False
title,False
it,True
wa,False
then,True
conferred,False
to,True
all,True
habsburg,False
emperor,False
and,True
ruler,False
a,True
well,False
a,True
to,True
the,True
nonruling,False
prince,False
of,True
the,True
dynasty,False
however,False
it,True
still,False
did,True
not,True
carry,False
the,True
right,False
to,True
vote,False
in,True
the,True
imperial,False
election,False
frederick,False
further,True
promoted,False
the,True
rise,False
of,True
the,True
habsburg,False
dynasty,False
into,True
european,False
dimension,False
with,True
the,True
arrangement,False
of,True
the,True
marriage,False
between,True
his,True
son,False
maximilian,False
i,True
holy,False
roman,False
emperor,False
and,True
mary,False
of,True
burgundy,False
heiress,False
of,True
duchy,False
of,True
burgundy,False
in,True
after,True
maximilian,False
s,True
son,False
philip,False
i,True
of,True
castile,False
in,True
had,True
married,False
joanna,False
of,True
castile,False
queen,False
of,True
crown,False
of,True
castile,False
and,True
the,True
crown,False
of,True
aragon,False
his,True
son,False
charles,False
v,False
holy,False
roman,False
emperor,False
could,False
come,False
into,True
an,True
inheritance,False
the,True
empire,False
on,True
which,True
the,True
sun,False
never,False
set,False
nevertheless,False
charles,False
younger,False
brother,False
ferdinand,False
i,True
holy,False
roman,False
emperor,False
claimed,False
his,True
right,False
and,True
became,False
archduke,False
of,True
austria,False
according,False
to,True
an,True
estate,False
distribution,False
at,True
the,True
diet,False
of,True
worm,False
whereby,False
he,True
became,False
regent,False
over,True
the,True
austrian,False
archduchy,False
and,True
the,True
adjacent,False
inner,False
austrian,False
land,False
of,True
duchy,False
of,True
styria,False
duchy,False
of,True
carinthia,False
duchy,False
of,True
carniola,False
and,True
county,False
of,True
gorizia,False
grz,False
by,True
marrying,False
princess,False
anna,False
of,True
bohemia,False
and,True
hungary,False
ferdinand,False
inherited,False
both,True
kingdom,False
in,True
also,False
king,False
of,True
the,True
roman,False
from,True
he,True
became,False
the,True
progenitor,False
of,True
the,True
austrian,False
branch,False
of,True
the,True
house,False
of,True
habsburg,False
house,False
of,True
lorraine,False
habsburglorraine,False
from,True
on,True
which,True
a,True
archduke,False
of,True
austria,False
and,True
king,False
of,True
bohemia,False
ruled,False
a,True
holy,False
roman,False
emperor,False
until,True
the,True
empire,False
s,True
dissolution,False
in,True
austrian,False
empire,False
in,True
emperor,False
francis,False
ii,False
holy,False
roman,False
emperor,False
who,True
wa,False
also,False
ruler,False
of,True
the,True
land,False
of,True
the,True
habsburg,False
monarchy,False
promoted,False
his,True
territory,False
within,False
the,True
holy,False
roman,False
empire,False
together,False
with,True
his,True
kingdom,False
of,True
hungary,False
to,True
the,True
austrian,False
empire,False
in,True
reaction,False
to,True
napoleon,False
i,True
of,True
france,False
s,True
proclamation,False
of,True
the,True
first,False
french,False
empire,False
two,False
year,False
later,False
francis,False
formally,False
dissolved,False
the,True
holy,False
roman,False
empire,False
the,True
archduchy,False
of,True
austria,False
continued,False
to,True
exist,False
a,True
a,True
constituent,False
crown,False
land,False
kronland,False
within,False
the,True
empire,False
although,False
it,True
wa,False
divided,False
into,True
upper,False
and,True
lower,False
austria,False
for,True
administrative,False
purpose,False
hungary,False
preserved,False
it,True
earlier,False
status,False
a,True
regnum,False
independens,False
the,True
title,False
of,True
archduke,False
continued,False
to,True
be,True
used,False
by,True
member,False
of,True
the,True
imperial,False
family,False
and,True
the,True
archduchy,False
wa,False
only,True
formally,False
dissolved,False
in,True
with,True
the,True
collapse,False
of,True
austriahungary,False
and,True
the,True
creation,False
of,True
the,True
separate,False
state,False
of,True
austria,False
of,True
lower,False
austria,False
and,True
upper,False
austria,False
in,True
the,True
new,False
republic,False
of,True
german,False
austria,False
see,False
also,False
history,False
of,True
austria,False
list,False
of,True
ruler,False
of,True
austria,False
references,False
category,False
archduchy,False
of,True
austria,False
category,False
medieval,False
austria,False
category,False
subdivision,False
of,True
the,True
habsburg,False
monarchy,False
category,False
austrian,False
circle,False
category,False
historical,False
region,False
in,True
austria,False
category1453,False
establishment,False
in,True
europe,False
category,False
state,False
and,True
territory,False
established,False
in,True
the,True
category,False
state,False
and,True
territory,False
disestablished,False
in,True
category1806,False
disestablishment,False
in,True
europe,False
category1918,False
disestablishment,False
in,True
austriahungary,False
the,True
sultanate,False
of,True
mataram,False
wa,False
the,True
last,False
major,False
independent,False
javanese,False
people,False
kingdom,False
on,True
java,False
island,False
before,True
the,True
island,False
wa,False
colonialism,False
by,True
the,True
dutch,False
it,True
wa,False
the,True
dominant,False
political,False
force,False
radiating,False
from,True
the,True
interior,False
of,True
central,False
java,False
from,True
the,True
late,False
century,False
until,True
the,True
beginning,False
of,True
the,True
century,False
mataram,False
reached,False
it,True
peak,False
of,True
power,False
during,True
the,True
reign,False
of,True
sultan,False
agung,False
of,True
mataram,False
and,True
began,False
to,True
decline,False
after,True
his,True
death,False
in,True
by,True
the,True
mid18th,False
century,False
mataram,False
lost,False
both,True
power,False
and,True
territory,False
to,True
the,True
dutch,False
east,False
india,False
company,False
dutch,False
vereenigde,False
oostindische,False
compagnie,False
voc,False
it,True
had,True
become,False
a,True
vassal,False
state,False
of,True
the,True
company,False
by,True
etymology,False
the,True
name,False
mataram,False
itself,True
wa,False
never,False
the,True
official,False
name,False
of,True
any,True
polity,False
a,True
the,True
javanese,False
often,False
refer,False
to,True
their,True
realm,False
simply,False
a,True
bhumi,False
jawa,False
or,True
tanah,False
jawi,False
land,False
of,True
java,False
mataram,False
refers,False
to,True
the,True
historical,False
area,False
of,True
plain,False
south,False
of,True
mount,False
merapi,False
around,False
presentday,False
muntilan,False
sleman,False
regency,False
yogyakarta,False
and,True
prambanan,False
plain,False
more,True
precisely,False
it,True
refers,False
to,True
the,True
kota,False
gede,False
area,False
the,True
capital,False
of,True
the,True
sultanate,False
on,True
the,True
outskirt,False
of,True
southern,False
yogyakarta,False
a,True
common,False
practice,False
in,True
java,False
is,True
to,True
refer,False
to,True
their,True
kingdom,False
by,True
metonymy,False
specifically,False
by,True
the,True
location,False
of,True
it,True
capital,False
historically,False
there,True
were,True
two,False
kingdom,False
that,True
have,True
existed,False
in,True
this,True
region,False
and,True
both,True
are,True
called,False
mataram,False
the,True
later,False
kingdom,False
however,False
is,True
often,False
called,False
mataram,False
islam,False
or,True
mataram,False
